sample_idx,baseline,avg_kl,exact_match,num_masks
187,cond_topk_rescore,-4.6798959374427795e-08,1,1
187,gibbs,10.261096954345703,0,1
188,ground_truth,1.4879901755193714e-08,1,1
188,untouched,3.586268901824951,0,1
188,random_token,2.6692686080932617,0,1
188,cond_argmax,0.05260924994945526,0,1
188,cond_sample,0.049199365079402924,0,1
188,cond_topk_rescore,1.4879901755193714e-08,1,1
188,gibbs,6.43704080581665,0,1
189,ground_truth,-4.656612873077393e-10,1,1
189,untouched,10.421099662780762,0,1
189,random_token,15.746779441833496,0,1
189,cond_argmax,-4.656612873077393e-10,1,1
189,cond_sample,-4.656612873077393e-10,1,1
189,cond_topk_rescore,-4.656612873077393e-10,1,1
189,gibbs,-4.656612873077393e-10,1,1
190,ground_truth,-4.966977940057404e-10,1,1
190,untouched,5.297775745391846,0,1
190,random_token,8.856176376342773,0,1
190,cond_argmax,9.152227401733398,0,1
190,cond_sample,-4.966977940057404e-10,1,1
190,cond_topk_rescore,-4.966977940057404e-10,1,1
190,gibbs,5.297775745391846,0,1
191,ground_truth,2.0954757928848267e-09,1,1
191,untouched,6.247527599334717,0,1
191,random_token,6.111849784851074,0,1
191,cond_argmax,2.09238338470459,0,1
191,cond_sample,2.2941625118255615,0,1
191,cond_topk_rescore,5.986872673034668,0,1
191,gibbs,3.3320446014404297,0,1
192,ground_truth,-9.778887033462524e-09,1,1
192,untouched,13.534483909606934,0,1
192,random_token,7.095761775970459,0,1
192,cond_argmax,-9.778887033462524e-09,1,1
192,cond_sample,2.729067325592041,0,1
192,cond_topk_rescore,2.0241174697875977,0,1
192,gibbs,2.0241174697875977,0,1
193,ground_truth,-6.37958947891093e-08,1,1
193,untouched,10.601067543029785,0,1
193,random_token,11.541006088256836,0,1
193,cond_argmax,5.016485214233398,0,1
193,cond_sample,5.016485214233398,0,1
193,cond_topk_rescore,6.446295738220215,0,1
193,gibbs,5.428974628448486,0,1
194,ground_truth,-3.096647560596466e-08,1,1
194,untouched,11.565292358398438,0,1
194,random_token,12.17988395690918,0,1
194,cond_argmax,8.216034889221191,0,1
194,cond_sample,15.0110502243042,0,1
194,cond_topk_rescore,8.969609260559082,0,1
194,gibbs,11.565292358398438,0,1
195,ground_truth,9.35301613935735e-10,1,1
195,untouched,7.162770748138428,0,1
195,random_token,2.9121527671813965,0,1
195,cond_argmax,1.0968350172042847,0,1
195,cond_sample,1.0968350172042847,0,1
195,cond_topk_rescore,0.6121451258659363,0,1
195,gibbs,7.147968292236328,0,1
196,ground_truth,6.1604623624589294e-09,1,1
196,untouched,6.837064266204834,0,1
196,random_token,10.581829071044922,0,1
196,cond_argmax,5.3507490158081055,0,1
196,cond_sample,5.3507490158081055,0,1
196,cond_topk_rescore,1.3709896802902222,0,1
196,gibbs,6.313493728637695,0,1
197,ground_truth,6.682239472866058e-08,1,1
197,untouched,7.744477272033691,0,1
197,random_token,13.114372253417969,0,1
197,cond_argmax,10.987249374389648,0,1
197,cond_sample,12.921760559082031,0,1
197,cond_topk_rescore,10.47375774383545,0,1
197,gibbs,10.987249374389648,0,1
198,ground_truth,2.514570951461792e-08,1,1
198,untouched,2.5851385593414307,0,1
198,random_token,7.831812381744385,0,1
198,cond_argmax,2.514570951461792e-08,1,1
198,cond_sample,2.514570951461792e-08,1,1
198,cond_topk_rescore,2.514570951461792e-08,1,1
198,gibbs,2.514570951461792e-08,1,1
199,ground_truth,4.638422979041934e-10,1,1
199,untouched,2.529827833175659,0,1
199,random_token,3.212775707244873,0,1
199,cond_argmax,2.225315570831299,0,1
199,cond_sample,2.225315570831299,0,1
199,cond_topk_rescore,7.8014068603515625,0,1
199,gibbs,5.047555923461914,0,1
